fr,gloss,category
Tu écris une critique de film.,IX-2 CRITIQUE+ FILM ÉCRIRE,svo_simple
Elle adore les films d'aventure.,IX-3 FILM+ AVENTURE ADORER,svo_simple
Nous allons voir une série.,IX-1-PL SÉRIE VOIR ALLER,svo_simple
Vous achetez des tickets de cinéma.,IX-2-PL TICKET+ CINÉMA ACHETER,svo_simple
Ils regardent un film d'animation.,IX-3-PL FILM ANIMATION REGARDER,svo_simple
Je nourris le chat.,IX-1 CHAT NOURRIR,svo_simple
Tu caresses le chien.,IX-2 CHIEN CARRESSER,svo_simple
Il promène le lapin.,IX-3 LAPIN PROMENER,svo_simple
Nous nourrissons les oiseaux.,IX-1-PL OISEAU+ NOURRIR,svo_simple
Vous promenez le hamster.,IX-2-PL HAMSTER PROMENER,svo_simple
Elles nourrissent le poisson.,IX-3-PL POISSON NOURRIR,svo_simple
Je donne à boire au cheval.,IX-1 CHEVAL BOIRE DONNER,svo_simple
Tu brosses le poney.,IX-2 PONEY BROSSER,svo_simple
Il nourrit la vache.,IX-3 VACHE NOURRIR,svo_simple
Nous promenons les chiens.,IX-1-PL CHIEN+ PROMENER,svo_simple
Vous nourrissez les chats.,IX-2-PL CHAT+ NOURRIR,svo_simple
Ils caressent les lapins.,IX-3-PL LAPIN+ CARRESSER,svo_simple
Je promène le canard.,IX-1 CANARD PROMENER,svo_simple
Tu nourris le pigeon.,IX-2 PIGEON NOURRIR,svo_simple
Elle brosse le cheval.,IX-3 CHEVAL BROSSER,svo_simple
Nous donnons à manger aux poules.,IX-1-PL POULE+ MANGER DONNER,svo_simple
Vous promenez les canards.,IX-2-PL CANARD+ PROMENER,svo_simple
Ils nourrissent les vaches.,IX-3-PL VACHE+ NOURRIR,svo_simple
Je caresse le chaton.,IX-1 CHATON CARRESSER,svo_simple
Tu promènes le chiot.,IX-2 CHIOT PROMENER,svo_simple
Il nourrit le poussin.,IX-3 POUSSIN NOURRIR,svo_simple
Nous brossons les chevaux.,IX-1-PL CHEVAL+ BROSSER,svo_simple
Vous donnez à boire aux oiseaux.,IX-2-PL OISEAU+ BOIRE DONNER,svo_simple
Elles nourrissent les poissons.,IX-3-PL POISSON+ NOURRIR,svo_simple
Je promène le chien.,IX-1 CHIEN PROMENER,svo_simple
Tu caresses le chat.,IX-2 CHAT CARRESSER,svo_simple
Il nourrit le lapin.,IX-3 LAPIN NOURRIR,svo_simple
Nous promenons les hamsters.,IX-1-PL HAMSTER+ PROMENER,svo_simple
Vous nourrissez les pigeons.,IX-2-PL PIGEON+ NOURRIR,svo_simple
Ils brossent les poneys.,IX-3-PL PONEY+ BROSSER,svo_simple
Je donne à manger au chat.,IX-1 CHAT MANGER DONNER,svo_simple
Tu promènes le chien.,IX-2 CHIEN PROMENER,svo_simple
Elle caresse le lapin.,IX-3 LAPIN CARRESSER,svo_simple
Vous promenez les chats.,IX-2-PL CHAT+ PROMENER,svo_simple
Ils nourrissent les chiens.,IX-3-PL CHIEN+ NOURRIR,svo_simple
Je brosse le poney.,IX-1 PONEY BROSSER,svo_simple
Tu donnes à boire au cheval.,IX-2 CHEVAL BOIRE DONNER,svo_simple
Nous caressons les chats.,IX-1-PL CHAT+ CARRESSER,svo_simple
Vous nourrissez les lapins.,IX-2-PL LAPIN+ NOURRIR,svo_simple
Elles promènent les chiens.,IX-3-PL CHIEN+ PROMENER,svo_simple
Ils nourrissent le poisson.,IX-3-PL POISSON+ NOURRIR,svo_simple
Je soutiens les candidats écologistes.,IX-1 CANDIDAT ÉCOLOGISTE SOUTENIR,svo_simple
Tu votes pour la justice sociale.,IX-2 JUSTICE SOCIALE VOTER,svo_simple
Elle défend les droits des travailleurs.,IX-3 DROIT TRAVAILLEUR DÉFENDRE,svo_simple
Nous croyons en l'égalité des chances.,IX-1-PL ÉGALITÉ CHANCE CROIRE,svo_simple
Ils manifestent contre la corruption.,IX-3-PL CORRUPTION MANIFESTER CONTRE,svo_simple
Je participe à un débat politique.,IX-1 DÉBAT POLITIQUE PARTICIPER,svo_simple
Tu écoutes les discours des leaders.,IX-2 DISCOURS LEADER ÉCOUTER,svo_simple
Elle étudie les lois du pays.,IX-3 LOI PAYS ÉTUDIER,svo_simple
Nous respectons les opinions différentes.,IX-1-PL OPINION DIFFÉRENT RESPECTER,svo_simple
Vous soutenez les mouvements sociaux.,IX-2-PL MOUVEMENT SOCIAL SOUTENIR,svo_simple
Ils dénoncent les injustices.,IX-3-PL INJUSTICE DÉNONCER,svo_simple
Je lis les journaux politiques.,IX-1 JOURNAL POLITIQUE LIRE,svo_simple
Tu regardes les débats télévisés.,IX-2 DÉBAT TÉLÉVISÉ REGARDER,svo_simple
Elle analyse les résultats des élections.,IX-3 RÉSULTAT ÉLECTION ANALYSER,svo_simple
Nous discutons des problèmes sociaux.,IX-1-PL PROBLÈME SOCIAL DISCUTER,svo_simple
Vous écoutez les témoignages des citoyens.,IX-2-PL TÉMOIGNAGE CITOYEN ÉCOUTER,svo_simple
Ils défendent les droits de l'homme.,IX-3-PL DROIT HOMME DÉFENDRE,svo_simple
Je participe à une manifestation.,IX-1 MANIFESTATION PARTICIPER,svo_simple
Tu écris des articles politiques.,IX-2 ARTICLE POLITIQUE ÉCRIRE,svo_simple
Elle écoute les discours des opposants.,IX-3 DISCOURS OPPOSANT ÉCOUTER,svo_simple
Nous soutenons les réformes sociales.,IX-1-PL RÉFORME SOCIAL SOUTENIR,svo_simple
Vous critiquez les politiques économiques.,IX-2-PL POLITIQUE ÉCONOMIQUE CRITIQUER,svo_simple
Ils dénoncent les abus de pouvoir.,IX-3-PL ABUS POUVOIR DÉNONCER,svo_simple
Je lis les rapports des experts.,IX-1 RAPPORT EXPERT LIRE,svo_simple
Tu regardes les interviews des politiciens.,IX-2 INTERVIEW POLITICIEN REGARDER,svo_simple
Elle analyse les tendances politiques.,IX-3 TENDANCE POLITIQUE ANALYSER,svo_simple
Nous discutons des solutions aux problèmes.,IX-1-PL SOLUTION PROBLÈME DISCUTER,svo_simple
Vous écoutez les avis des experts.,IX-2-PL AVIS EXPERT ÉCOUTER,svo_simple
Ils défendent les droits des minorités.,IX-3-PL DROIT MINORITÉ DÉFENDRE,svo_simple
Je participe à un sondage d'opinion.,IX-1 SONDAGE OPINION PARTICIPER,svo_simple
Tu écris des lettres aux responsables.,IX-2 LETTRE RESPONSABLE ÉCRIRE,svo_simple
Nous soutenons les initiatives citoyennes.,IX-1-PL INITIATIVE CITOYEN SOUTENIR,svo_simple
Vous critiquez les décisions du gouvernement.,IX-2-PL DÉCISION GOUVERNEMENT CRITIQUER,svo_simple
Ils dénoncent les violations des droits.,IX-3-PL VIOLATION DROIT DÉNONCER,svo_simple
Je lis les analyses des spécialistes.,IX-1 ANALYSE SPÉCIALISTE LIRE,svo_simple
Tu regardes les débats des candidats.,IX-2 DÉBAT CANDIDAT REGARDER,svo_simple
Nous discutons des enjeux politiques.,IX-1-PL ENJEU POLITIQUE DISCUTER,svo_simple
Vous écoutez les témoignages des victimes.,IX-2-PL TÉMOIGNAGE VICTIME ÉCOUTER,svo_simple
Ils défendent les droits des travailleurs.,IX-3-PL DROIT TRAVAILLEUR DÉFENDRE,svo_simple
Je participe à une conférence politique.,IX-1 CONFÉRENCE POLITIQUE PARTICIPER,svo_simple
Tu écris des articles d'opinion.,IX-2 ARTICLE OPINION ÉCRIRE,svo_simple
Elle écoute les discours des leaders.,IX-3 DISCOURS LEADER ÉCOUTER,svo_simple
Nous soutenons les mouvements de protestation.,IX-1-PL MOUVEMENT PROTESTATION SOUTENIR,svo_simple
Vous critiquez les politiques sociales.,IX-2-PL POLITIQUE SOCIAL CRITIQUER,svo_simple
Je visite un musée.,IX-1 MUSÉE VISITER,svo_simple
Tu photographies un monument.,IX-2 MONUMENT PHOTOGRAPHIER,svo_simple
Il achète un billet.,IX-3 BILLET ACHETER,svo_simple
Elle réserve une chambre.,IX-3 CHAMBRE RÉSERVER,svo_simple
Nous découvrons une ville.,IX-1-PL VILLE DÉCOUVRIR,svo_simple
Vous explorez une forêt.,IX-2-PL FORÊT EXPLORER,svo_simple
Ils admirent un paysage.,IX-3-PL PAYSAGE ADMIRER,svo_simple
Je déguste un vin.,IX-1 VIN DÉGUSTER,svo_simple
Tu dégustes un fromage.,IX-2 FROMAGE DÉGUSTER,svo_simple
Il déguste un café.,IX-3 CAFÉ DÉGUSTER,svo_simple
Elle déguste un dessert.,IX-3 DESSERT DÉGUSTER,svo_simple
Nous dégustons des fruits.,IX-1-PL FRUIT+ DÉGUSTER,svo_simple
Vous dégustez des légumes.,IX-2-PL LÉGUME+ DÉGUSTER,svo_simple
Ils dégustent des plats.,IX-3-PL PLAT+ DÉGUSTER,svo_simple
Je prends un avion.,IX-1 AVION PRENDRE,svo_simple
Tu prends un train.,IX-2 TRAIN PRENDRE,svo_simple
Il prend un bus.,IX-3 BUS PRENDRE,svo_simple
Elle prend un taxi.,IX-3 TAXI PRENDRE,svo_simple
Nous prenons un bateau.,IX-1-PL BATEAU PRENDRE,svo_simple
Vous prenez un métro.,IX-2-PL MÉTRO PRENDRE,svo_simple
Ils prennent un vélo.,IX-3-PL VÉLO PRENDRE,svo_simple
Je monte un escalier.,IX-1 ESCALIER MONTER,svo_simple
Tu descends une rue.,IX-2 RUE DESCENDRE,svo_simple
Il traverse une place.,IX-3 PLACE TRAVERSER,svo_simple
Elle traverse un pont.,IX-3 PONT TRAVERSER,svo_simple
Nous traversons un parc.,IX-1-PL PARC TRAVERSER,svo_simple
Vous traversez une rivière.,IX-2-PL RIVIÈRE TRAVERSER,svo_simple
Ils traversent une montagne.,IX-3-PL MONTAGNE TRAVERSER,svo_simple
Je visite un château.,IX-1 CHÂTEAU VISITER,svo_simple
Tu visites une cathédrale.,IX-2 CATHÉDRALE VISITER,svo_simple
Il visite une église.,IX-3 ÉGLISE VISITER,svo_simple
Elle visite une mosquée.,IX-3 MOSQUÉE VISITER,svo_simple
Nous visitons un temple.,IX-1-PL TEMPLE VISITER,svo_simple
Vous visitez un musée.,IX-2-PL MUSÉE VISITER,svo_simple
Ils visitent un site historique.,IX-3-PL SITE HISTORIQUE VISITER,svo_simple
Je prends des photos.,IX-1 PHOTO+ PRENDRE,svo_simple
Tu prends des notes.,IX-2 NOTE+ PRENDRE,svo_simple
Il prend des souvenirs.,IX-3 SOUVENIR+ PRENDRE,svo_simple
Elle prend des vidéos.,IX-3 VIDÉO+ PRENDRE,svo_simple
Nous prenons des billets.,IX-1-PL BILLET+ PRENDRE,svo_simple
Vous prenez des photos.,IX-2-PL PHOTO+ PRENDRE,svo_simple
Ils prennent des souvenirs.,IX-3-PL SOUVENIR+ PRENDRE,svo_simple
Je réserve une table.,IX-1 TABLE RÉSERVER,svo_simple
Tu réserves un vol.,IX-2 VOL RÉSERVER,svo_simple
Il réserve un hôtel.,IX-3 HÔTEL RÉSERVER,svo_simple
Elle réserve un restaurant.,IX-3 RESTAURANT RÉSERVER,svo_simple
Nous réservons un guide.,IX-1-PL GUIDE RÉSERVER,svo_simple
Vous réservez un taxi.,IX-2-PL TAXI RÉSERVER,svo_simple
Ils réservent un billet.,IX-3-PL BILLET RÉSERVER,svo_simple
Nous votons pour le candidat indépendant.,IX-1-PL CANDIDAT INDÉPENDANT VOTER,svo_simple
Le gouvernement annonce une réforme importante.,GOUVERNEMENT RÉFORME IMPORTANT ANNONCER,svo_simple
Je ne regarde pas ce film en ce moment.,IX-1 FILM REGARDER CE-MOMENT PAS,negation_pas
Tu ne connais pas cette série télévisée.,IX-2 SÉRIE TV CONNAÎTRE PAS,negation_pas
Il ne critique pas les acteurs de cette production.,IX-3 ACTEUR CRITIQUER PRODUCTION PAS,negation_pas
Elle ne comprend pas le scénario.,IX-3 SCÉNARIO COMPRENDRE PAS,negation_pas
Nous ne visionnons pas ce film en streaming.,IX-1-PL FILM STREAMING VISIONNER PAS,negation_pas
Vous ne louez pas de DVD récemment.,IX-2-PL DVD LOUER RÉCEMMENT PAS,negation_pas
Ils ne regardent pas les critiques en ligne.,IX-3-PL CRITIQUE EN-LIGNE REGARDER PAS,negation_pas
Je ne suis pas d'accord avec cette critique.,IX-1 ACCORD ÊTRE CRITIQUE PAS,negation_pas
Tu ne reconnais pas cet acteur dans ce rôle.,IX-2 RÔLE RECONNAÎTRE ACTEUR PAS,negation_pas
Elle ne suit pas les actualités du cinéma.,IX-3 ACTUALITÉ CINÉMA SUIVRE PAS,negation_pas
Nous ne regardons pas les bandes-annonces.,IX-1-PL BANDE-ANNONCE REGARDER PAS,negation_pas
Vous ne connaissez pas les réalisateurs de ce film.,IX-2-PL RÉALISATEUR FILM CONNAÎTRE PAS,negation_pas
Ils ne discutent pas des séries télévisées.,IX-3-PL SÉRIE TV DISCUSSION PAS,negation_pas
Je ne regarde pas les films d'horreur.,IX-1 FILM HORREUR REGARDER PAS,negation_pas
Tu ne connais pas les acteurs de cette série.,IX-2 ACTEUR SÉRIE CONNAÎTRE PAS,negation_pas
Il ne critique pas les films de science-fiction.,IX-3 FILM SCIENCE-FICTION CRITIQUER PAS,negation_pas
Elle ne suit pas les actualités des séries.,IX-3 ACTUALITÉ SÉRIE SUIVRE PAS,negation_pas
Nous ne regardons pas les films d'action.,IX-1-PL FILM ACTION REGARDER PAS,negation_pas
Vous ne louez pas les DVD de comédies.,IX-2-PL DVD COMÉDIE LOUER PAS,negation_pas
Ils ne discutent pas des films dramatiques.,IX-3-PL FILM DRAMATIQUE DISCUSSION PAS,negation_pas
Je ne regarde pas les films policiers.,IX-1 FILM POLICIER REGARDER PAS,negation_pas
Tu ne connais pas les réalisateurs de cette série.,IX-2 RÉALISATEUR SÉRIE CONNAÎTRE PAS,negation_pas
Il ne critique pas les films d'animation.,IX-3 FILM ANIMATION CRITIQUER PAS,negation_pas
Elle ne suit pas les actualités des films.,IX-3 ACTUALITÉ FILM SUIVRE PAS,negation_pas
Nous ne regardons pas les films romantiques.,IX-1-PL FILM ROMANTIQUE REGARDER PAS,negation_pas
Vous ne louez pas les DVD de documentaires.,IX-2-PL DVD DOCUMENTAIRE LOUER PAS,negation_pas
Ils ne discutent pas des films historiques.,IX-3-PL FILM HISTORIQUE DISCUSSION PAS,negation_pas
Je ne regarde pas les films de guerre.,IX-1 FILM GUERRE REGARDER PAS,negation_pas
Tu ne connais pas les acteurs de cette comédie.,IX-2 ACTEUR COMÉDIE CONNAÎTRE PAS,negation_pas
Elle ne suit pas les actualités des comédies.,IX-3 ACTUALITÉ COMÉDIE SUIVRE PAS,negation_pas
Nous ne regardons pas les films d'aventure.,IX-1-PL FILM AVENTURE REGARDER PAS,negation_pas
Vous ne louez pas les DVD de films d'horreur.,IX-2-PL DVD FILM HORREUR LOUER PAS,negation_pas
Ils ne discutent pas des films de science-fiction.,IX-3-PL FILM SCIENCE-FICTION DISCUSSION PAS,negation_pas
Je ne regarde pas les films de fantasy.,IX-1 FILM FANTASY REGARDER PAS,negation_pas
Tu ne connais pas les acteurs de ce drame.,IX-2 ACTEUR DRAMATIQUE CONNAÎTRE PAS,negation_pas
Elle ne suit pas les actualités des drames.,IX-3 ACTUALITÉ DRAMATIQUE SUIVRE PAS,negation_pas
Nous ne regardons pas les films de thriller.,IX-1-PL FILM THRILLER REGARDER PAS,negation_pas
Vous ne louez pas les DVD de films d'action.,IX-2-PL DVD FILM ACTION LOUER PAS,negation_pas
Ils ne discutent pas des films de fantasy.,IX-3-PL FILM FANTASY DISCUSSION PAS,negation_pas
Je ne regarde pas les films de comédie.,IX-1 FILM COMÉDIE REGARDER PAS,negation_pas
Tu ne connais pas les acteurs de cette série dramatique.,IX-2 ACTEUR SÉRIE DRAMATIQUE CONNAÎTRE PAS,negation_pas
Il ne critique pas les films de thriller.,IX-3 FILM THRILLER CRITIQUER PAS,negation_pas
Elle ne suit pas les actualités des thrillers.,IX-3 ACTUALITÉ THRILLER SUIVRE PAS,negation_pas
Nous ne regardons pas les films de comédie romantique.,IX-1-PL FILM COMÉDIE ROMANTIQUE REGARDER PAS,negation_pas
Vous ne louez pas les DVD de films de science-fiction.,IX-2-PL DVD FILM SCIENCE-FICTION LOUER PAS,negation_pas
Ils ne discutent pas des films de comédie.,IX-3-PL FILM COMÉDIE DISCUSSION PAS,negation_pas
Je ne répare pas la chaise.,IX-1 CHAISE RÉPARER PAS,negation_pas
Tu n'utilises pas la perceuse.,IX-2 PERCEUSE UTILISER PAS,negation_pas
Il ne serre pas les vis.,IX-3 VIS SERRER PAS,negation_pas
Elle ne ponce pas le bois.,IX-3 BOIS PONCER PAS,negation_pas
Nous ne collons pas les morceaux.,IX-1-PL MORCEAU COLLER PAS,negation_pas
Vous ne sciez pas le métal.,IX-2-PL MÉTAL SCIER PAS,negation_pas
Ils ne peignent pas le mur.,IX-3-PL MUR PEINDRE PAS,negation_pas
Je ne visse pas le boulon.,IX-1 BOULON VISSER PAS,negation_pas
Tu ne cloues pas la planche.,IX-2 PLANCHE CLOUER PAS,negation_pas
Il ne lime pas la pièce.,IX-3 PIÈCE LIMER PAS,negation_pas
Elle ne perce pas le trou.,IX-3 TROU PERCER PAS,negation_pas
Nous ne scellons pas la fissure.,IX-1-PL FISSURE SCELLER PAS,negation_pas
Vous ne poncez pas la surface.,IX-2-PL SURFACE PONCER PAS,negation_pas
Ils ne peignent pas la porte.,IX-3-PL PORTE PEINDRE PAS,negation_pas
Je ne fixe pas le clou.,IX-1 CLOU FIXER PAS,negation_pas
Tu ne visses pas l'écrou.,IX-2 ÉCROU VISSER PAS,negation_pas
Il ne martèle pas le métal.,IX-3 MÉTAL MARTELER PAS,negation_pas
Elle ne lime pas l'arête.,IX-3 ARÊTE LIMER PAS,negation_pas
Nous ne peignons pas le cadre.,IX-1-PL CADRE PEINDRE PAS,negation_pas
Vous ne percez pas le bois.,IX-2-PL BOIS PERCER PAS,negation_pas
Ils ne scellent pas la jointure.,IX-3-PL JOINTURE SCELLER PAS,negation_pas
Je ne ponce pas la table.,IX-1 TABLE PONCER PAS,negation_pas
Tu ne fixes pas la planche.,IX-2 PLANCHE FIXER PAS,negation_pas
Il ne perce pas le trou.,IX-3 TROU PERCER PAS,negation_pas
Elle ne lime pas la pièce.,IX-3 PIÈCE LIMER PAS,negation_pas
Nous ne martelons pas le métal.,IX-1-PL MÉTAL MARTELER PAS,negation_pas
Vous ne sciez pas la planche.,IX-2-PL PLANCHE SCIER PAS,negation_pas
Je ne visse pas l'écrou.,IX-1 ÉCROU VISSER PAS,negation_pas
Tu ne cloues pas le bois.,IX-2 BOIS CLOUER PAS,negation_pas
Il ne lime pas l'arête.,IX-3 ARÊTE LIMER PAS,negation_pas
Elle ne perce pas la pièce.,IX-3 PIÈCE PERCER PAS,negation_pas
Tu ne visses pas le boulon.,IX-2 BOULON VISSER PAS,negation_pas
Je ne regarde pas de films d'horreur.,IX-1 FILM+ HORREUR REGARDER PAS,negation_pas
Il ne comprend pas les sous-titres.,IX-3 SOUS-TITRE COMPRENDRE PAS,negation_pas
Nous ne regardons pas les films en version originale.,IX-1-PL FILM+ VERSION+ ORIGINALE REGARDER PAS,negation_pas
Vous ne savez pas quel film choisir.,IX-2-PL FILM CHOISIR SAVOIR PAS,negation_pas
Ils ne regardent pas les séries policières.,IX-3-PL SERIE+ POLICIER REGARDER PAS,negation_pas
Je ne veux pas voir ce film encore une fois.,IX-1 FILM VOIR VOULOIR ENCORE UNE+ FOIS PAS,negation_pas
Tu ne peux pas manquer ce film.,IX-2 FILM MANQUER POUVOIR PAS,negation_pas
Elle ne sait pas quel acteur joue dans ce film.,IX-3 ACTEUR JOUER SAVOIR PAS,negation_pas
Vous ne connaissez pas le réalisateur de cette série.,IX-2-PL REALISATEUR SERIE CONNAÎTRE PAS,negation_pas
Ils ne regardent pas les films de science-fiction.,IX-3-PL FILM+ SCIENCE+ FICTION REGARDER PAS,negation_pas
Je ne veux pas voir cette série encore une fois.,IX-1 SERIE VOIR VOULOIR ENCORE UNE+ FOIS PAS,negation_pas
Tu ne peux pas manquer cette série.,IX-2 SERIE MANQUER POUVOIR PAS,negation_pas
Elle ne sait pas quel acteur joue dans cette série.,IX-3 ACTEUR SERIE JOUER SAVOIR PAS,negation_pas
Nous ne regardons pas les films d'animation.,IX-1-PL FILM+ ANIMATION REGARDER PAS,negation_pas
Vous ne connaissez pas le scénariste de ce film.,IX-2-PL SCENariste FILM CONNAÎTRE PAS,negation_pas
Ils ne regardent pas les films historiques.,IX-3-PL FILM+ HISTOIRE REGARDER PAS,negation_pas
Je ne veux pas voir ce film en 3D.,IX-1 FILM VOIR VOULOIR 3D PAS,negation_pas
Tu ne peux pas manquer ce film en 3D.,IX-2 FILM 3D MANQUER POUVOIR PAS,negation_pas
Elle ne sait pas quel acteur joue dans ce film en 3D.,IX-3 ACTEUR FILM 3D JOUER SAVOIR PAS,negation_pas
Nous ne regardons pas les films en noir et blanc.,IX-1-PL FILM+ NOIR ET BLANC REGARDER PAS,negation_pas
Vous ne connaissez pas le producteur de cette série.,IX-2-PL PRODUCTEUR SERIE CONNAÎTRE PAS,negation_pas
Ils ne regardent pas les films de guerre.,IX-3-PL FILM+ GUERRE REGARDER PAS,negation_pas
Je ne veux pas voir cette série en streaming.,IX-1 SERIE VOIR VOULOIR STREAMING PAS,negation_pas
Tu ne peux pas manquer cette série en streaming.,IX-2 SERIE STREAMING MANQUER POUVOIR PAS,negation_pas
Elle ne sait pas quel acteur joue dans cette série en streaming.,IX-3 ACTEUR SERIE STREAMING JOUER SAVOIR PAS,negation_pas
Nous ne regardons pas les films en version sous-titrée.,IX-1-PL FILM+ VERSION+ SOUS-TITRE REGARDER PAS,negation_pas
Vous ne connaissez pas le distributeur de ce film.,IX-2-PL DISTRIBUTEUR FILM CONNAÎTRE PAS,negation_pas
Ils ne regardent pas les films de comédie.,IX-3-PL FILM+ COMEDIE REGARDER PAS,negation_pas
Je ne veux pas voir ce film en version originale.,IX-1 FILM VOIR VOULOIR VERSION+ ORIGINALE PAS,negation_pas
Tu ne peux pas manquer ce film en version originale.,IX-2 FILM VERSION+ ORIGINALE MANQUER POUVOIR PAS,negation_pas
Elle ne sait pas quel acteur joue dans ce film en version originale.,IX-3 ACTEUR FILM VERSION+ ORIGINALE JOUER SAVOIR PAS,negation_pas
Nous ne regardons pas les films en version doublée.,IX-1-PL FILM+ VERSION+ DOUBLER REGARDER PAS,negation_pas
Vous ne connaissez pas le scénariste de cette série.,IX-2-PL SCENariste SERIE CONNAÎTRE PAS,negation_pas
Ils ne regardent pas les films de thriller.,IX-3-PL FILM+ THRILLER REGARDER PAS,negation_pas
Je ne veux pas voir cette série en version sous-titrée.,IX-1 SERIE VOIR VOULOIR VERSION+ SOUS-TITRE PAS,negation_pas
Tu ne peux pas manquer cette série en version sous-titrée.,IX-2 SERIE VERSION+ SOUS-TITRE MANQUER POUVOIR PAS,negation_pas
Elle ne sait pas quel acteur joue dans cette série en version sous-titrée.,IX-3 ACTEUR SERIE VERSION+ SOUS-TITRE JOUER SAVOIR PAS,negation_pas
Vous ne connaissez pas le producteur de ce film.,IX-2-PL PRODUCTEUR FILM CONNAÎTRE PAS,negation_pas
Vous ne connaissez pas le distributeur de cette série.,IX-2-PL DISTRIBUTEUR SERIE CONNAÎTRE PAS,negation_pas
Je ne prends pas le métro.,IX-1 METRO PRENDRE PAS,negation_pas
Tu ne conduis pas de voiture.,IX-2 VOITURE CONDUIRE PAS,negation_pas
Il ne roule pas en scooter.,IX-3 SCOOTER ROULER PAS,negation_pas
Nous ne voyageons pas en train.,IX-1-PL TRAIN VOYAGER PAS,negation_pas
Vous ne connaissez pas le bus.,IX-2-PL BUS CONNAITRE PAS,negation_pas
Ils ne volent pas en avion.,IX-3-PL AVION VOLER PAS,negation_pas
Je ne comprends pas le fonctionnement du tramway.,IX-1 TRAMWAY FONCTIONNEMENT COMPRENDRE PAS,negation_pas
Tu ne supportes pas les embouteillages.,IX-2 EMBOUTEILLAGE SUPPORTER PAS,negation_pas
Elle ne prend pas le vélo.,IX-3 VELO PRENDRE PAS,negation_pas
Nous ne voyageons pas en bateau.,IX-1-PL BATEAU VOYAGER PAS,negation_pas
Vous ne connaissez pas le métro.,IX-2-PL METRO CONNAITRE PAS,negation_pas
Ils ne volent pas en hélicoptère.,IX-3-PL HELICOPTERE VOLER PAS,negation_pas
Je ne prends pas le taxi.,IX-1 TAXI PRENDRE PAS,negation_pas
Tu ne conduis pas de camion.,IX-2 CAMION CONDUIRE PAS,negation_pas
Il ne roule pas en moto.,IX-3 MOTO ROULER PAS,negation_pas
Nous ne voyageons pas en car.,IX-1-PL CAR VOYAGER PAS,negation_pas
Vous ne connaissez pas le train.,IX-2-PL TRAIN CONNAITRE PAS,negation_pas
Ils ne volent pas en avion de ligne.,IX-3-PL AVION-LIGNE VOLER PAS,negation_pas
Je ne comprends pas le fonctionnement du bus.,IX-1 BUS FONCTIONNEMENT COMPRENDRE PAS,negation_pas
Tu ne supportes pas les retards.,IX-2 RETARD SUPPORTER PAS,negation_pas
Elle ne prend pas le scooter.,IX-3 SCOOTER PRENDRE PAS,negation_pas
Nous ne voyageons pas en voiture.,IX-1-PL VOITURE VOYAGER PAS,negation_pas
Vous ne connaissez pas le vélo.,IX-2-PL VELO CONNAITRE PAS,negation_pas
Ils ne volent pas en avion privé.,IX-3-PL AVION-PRIVE VOLER PAS,negation_pas
