fr,gloss,category
Elle sait expliquer les dogmes religieux.,DOGME RELIGIEUX EXPLIQUER IX-3 SAVOIR,verbes_modaux
Elles ont organisé une journée de sensibilisation à l'environnement.,IX-3-PL JOURNEE ENVIRONNEMENT SENSIBILISER ORGANISER,pronoms_vous_ils
"Dans quelques semaines, ils investiront en bourse.",QUELQUES SEMAINES IX-3-PL BOURSE INVESTIR,temps_futur
Il faut mettre à jour ton logiciel.,LOGICIEL METTRE À JOUR,technologie
"Il a un salaire élevé, donc il peut se permettre des luxes.",IX-3 SALAIRE ÉLEVÉ DONC LUXE PERMETTRE,cause_consequence
Le boulanger prépare des croissants.,BOULANGER CROISSANT PRÉPARER,svo_simple
Elle travaille 7 heures par jour.,7 HEURE JOUR IX-3 TRAVAILLER,heure_horaires
Je lis la Bible tous les soirs.,SOIR BIBLE LIRE TOUS,communication_interaction
Nous ne prenons plus le bus.,IX-1-PL BUS PRENDRE PLUS,negation_autres
Vous êtes heureux de votre promotion.,PROMOTION IX-2-PL HEUREUX,sentiments_emotions
Elle a trente-cinq frères.,IX-3 FRÈRE+ 35,nombres_quantites
Tes enfants ont visité les châteaux de la Loire.,POSS-2 ENFANT+ CHÂTEAU LOIRE VISITER,famille
Le lapin que tu as vu est blanc.,LAPIN IX-2 VOIR BLANC,relative_qui_que
Elle ne connaît aucun détail sur cette histoire.,IX-3 HISTOIRE DETAIL CONNAITRE AUCUN,negation_autres
"Elle a choisi une robe rouge, pourtant elle n'aime pas cette couleur.",IX-3 ROBE ROUGE CHOISIR MAIS COULEUR AIMER PAS,phrases_complexes_mais
Je téléphone à mon frère et ma sœur aussi appelle nos cousins.,IX-1 FRERE TELEPHONER IX-3 SOEUR COUSIN APPELER,phrases_complexes_et
"La semaine prochaine, elle fera un virement bancaire.",SEMAINE PROCHAINE IX-3 VIREMENT BANCAIRE FAIRE,temps_futur
Vous aimez les voyages en avion.,IX-2-PL AVION VOYAGE AIMER,temps_present_habitude
Il paraît que le parlement va voter une nouvelle loi.,PARLEMENT LOI NOUVELLE VOTER PARAÎTRE,il_impersonnel_verbe
Nous avons lavé les vitres ce matin.,MATIN VITRE LAVER FINIR,heure_horaires
Elle a marqué dix lignes avec un stylo fluo.,IX-3 LIGNE 10 STYLO FLUO,nombres_quantites
On doit remplacer les ampoules de la salle à manger.,SALLE+ MANGER AMPOULE+ REMPLACER DEVOIR,pronoms_on_nous
Pourquoi cette ville est-elle si historique ?,VILLE HISTORIQUE POURQUOI,questions_ouvertes
Ils ont exploré un site historique.,IX-3-PL EXPLORER SITE HISTOIRE,voyages
Votre peinture est très belle.,POSS-2-PL PEINTURE BEAU,possessifs
Les ballons sont gonflés.,BALLON+ GONFLER,pluriels
Il est difficile de gérer un déficit.,DEFICIT GESTION DIFFICILE,il_impersonnel_adjectif
Combien de pots de peinture tu as ?,POT PEINTURE COMBIEN,questions_ouvertes
Vous êtes content de votre nouvelle cravate ?,CRAVATE NOUVEAU IX-2-PL CONTENT ?,sentiments_emotions
Il est interdit de téléphoner au volant.,VOLANT TÉLÉPHONER INTERDIT,il_impersonnel_adjectif
Il ne danse plus avec toi.,IX-3 IX-2 DANCER PLUS,negation_autres
Ton violon est cassé.,POSS-2 VIOLON CASSER,possessifs
"Le mois dernier, elle a envoyé des cartes de vœux.",MOIS DERNIER IX-3 CARTE VŒUX ENVoyer,temps_passe
Il boit du café.,IX-3 CAFÉ BOIRE,phrases_simples
Nous avons prévu une randonnée en forêt.,RANDONNÉE IX-1-PL PRÉVOIR FORÊT,pronoms_on_nous
Je cherche une librairie en périphérie.,IX-1 LIBRAIRIE PÉRIPHÉRIE CHERCHER,courses_achats
Vous appréciez les fruits de saison.,IX-2-PL FRUIT+ SAISON APPRÉCIER,alimentation
Nous allons à la montagne en avion.,MONTAGNE AVION ALLER IX-1-PL,transport
Nous allons nager à la piscine.,IX-1-PL PISCINE NAGER ALLER,loisirs_sport
Votre sac à dos est pratique.,POSS-2-PL SAC-DOS PRATIQUE,possessifs
Elle porte une robe.,IX-3 ROBE PORTER,descriptions_personnes
Son vol est retardé.,POSS-3 VOL RETARDER,possessifs
Ce horticulteur porte un chapeau de paille.,HORTICULTEUR CHAPEAU PAILLE PORTER,descriptions_personnes
Tu as mal au dos après la séance de musculation.,IX-2 DOS DOULEUR IX-3 SEANCE MUSCULATION APRES,sante
Elle a deux chiens.,IX-3 CHIEN 2,nombres_quantites
Il a connecté sa souris sans fil au PC.,IX-3 POSS-3 SOURIS SANS FIL PC CONNECTER,technologie
Elle fait de la randonnée dans les Alpes.,ALPES IX-3 RANDONNÉE FAIRE,lieux_villes
Nous avons passé un excellent week-end avec nos cousins.,IX-1-PL WEEK-END EXCELLENT PASSER POSS-1-PL COUSIN+ AVEC,famille
Quand as-tu fait ton dernier check-up médical ?,IX-2 DERNIER CHECK-UP-MÉDICAL QUAND,voyages
Les oiseaux volent.,OISEAU+ VOLER,pluriels
Lis les instructions.,INSTRUCTION LIR,ordres_imperatif
Je mange une pizza.,IX-1 PIZZA MANGER,phrases_simples
Il a écrit un roman policier à Londres.,LONDRES IX-3 ROMAN POLICIER ÉCRIRE,lieux_villes
Tu as un bureau en bois de frêne ?,IX-2 BUREAU BOIS-DE-FRÊNE ?,questions_fermees
Tu dois réserver les billets d'avion.,IX-2 AVION BILLET RÉSERVER,famille
Ma cousine plante des roses.,POSS-1 COUSINE PLANTER ROSE+,famille
Je suis impatient de voir les forêts.,IX-1 IMPATIENT VOIR FORÊT+,communication_interaction
Il faut acheter un billet.,BILLET ACHETER FAUT,transport
Je ne comprends rien à cette langue.,IX-1 LANGUE COMPRENDRE RIEN,negation_autres
"Si tu as un hamster, tu lui donnes de l'eau fraîche.",HAMSTER AVOIR SI IX-2 EAU FRAÎCHE DONNER,phrases_complexes_si_condition
Il est important de respecter les symboles religieux.,SYMBOLE RELIGIEUX RESPECTER IMPORTANT,il_impersonnel_adjectif
Le fils de notre voisine apprend le violon.,FILS VOISIN APRENDRE VIOLON,famille
Ils croient en la paix mais ils ne font pas la paix.,IX-3-PL CROIRE PAIX MAIS IX-3-PL PAS FAIRE PAIX,phrases_complexes_mais
Tu as mis à jour le logiciel de gestion ?,IX-2 LOGICIEL GESTION MISE À JOUR ?,technologie
Nous nous sommes trompés de salle pour le concert.,IX-1-PL CONCERT SALLE TROMPER,verbes_reflechis
Je me brosse les cheveux.,IX-1 CHEVEUX BROSSER,verbes_reflechis
Votre sac de clous est léger.,POSS-2-PL SAC CLOU LÉGER,possessifs
Il ne danse pas à la fête.,IX-3 FÊTE DANSER PLUS,negation_autres
Comment tu te sens aujourd'hui ?,SENTIR AUJOURD'HUI COMMENT IX-2,questions
Tu as une réunion ce matin ?,IX-2 MATIN RÉUNION ?,questions_fermees
Tu as vu le nouveau médecin ?,IX-2 MÉDECIN NOUVEAU VOIR ?,travail
Les fleurs sont en pleine floraison.,FLEUR FLORAISON,meteo_nature
"Dans quelques semaines, je vais écrire une chanson.",SEMAINE PROCHAINE IX-1 CHANSON ÉCRIRE,temps_futur
Elle a participé à une conférence sur l'avenir de la technologie.,IX-3 CONFÉRENCE TECHNOLOGIE AVENIR PARTICIPER,technologie
Il sait utiliser un logiciel de modélisation 3D.,LOGICIEL MODÉLISATION 3D UTILISER IX-3 SAVOIR,verbes_modaux
Votre groupe est très actif.,POSS-2-PL GROUPE ACTIF,possessifs
"La semaine passée, nous avons joué au poker avec des amis.",SEMAINE PASSÉE IX-1-PL AMI+ JEUX POKEUR JOUER,temps_passe
Ta sœur est très intelligente.,POSS-2 SŒUR INTELLIGENT,possessifs
Elle a grandi en Provence.,PROVENCE IX-3 GRANDIR FINIR,lieux_villes
Je me promène en forêt.,IX-1 FORÊT SE-PROMENER,phrases_simples
Tu as percé le mur.,IX-2 MUR PERCER,famille
Elles ont réparé la lampe de chevet.,IX-3-PL LAMPE CHEVET RÉPARER FINIR,pronoms_vous_ils
Vous mangez des épinards.,IX-2-PL ÉPINARD+ MANGER,svo_simple
Tu veux griller des brochettes ?,IX-2 BROCHETTE GRILLER VOULOIR ?,loisirs_sport
Vous avez choisi quel modèle de tablette ?,IX-2-PL TABLETTE MODÈLE CHOISIR QUOI,courses_achats
"La semaine prochaine, il va faire du yoga.",SEMAINE PROCHAINE IX-3 YOGA FAIRE,temps_futur
"Le conducteur du bus vérifie les niveaux d'huile, de liquide de refroidissement, de liquide de frein, de liquide de lave-glace et de liquide de transmission avant de partir.",CONDUCTEUR BUS NIVEAU HUILE LIQUIDE REFROIDISSEMENT LIQUIDE FREIN LIQUIDE LAVE-GLACE LIQUIDE TRANSMISSION VÉRIFIER PARTIR,transport
Ils plantent des fleurs vivaces.,IX-3-PL FLEUR+ VIVACE+ PLANTER,pronoms_vous_ils
Ton métro est bondé.,POSS-2 MÉTRO BONDÉ,possessifs
Elle a une douleur à l'épaule et porte une écharpe.,IX-3 ÉPAULE DOULEUR AVOIR ÉCHARPE PORTER,sante
Elle a écrit deux poèmes hier.,IX-3 POÈME 2 ÉCRIRE,nombres_quantites
Il faut vérifier ton compte en banque.,COMPTE BANQUE VÉRIFIER FAUT,il_impersonnel_verbe
Le jeune imam est en prière.,IMAM JEUNE PRIER,adjectifs_descriptifs
Les manifestants sont visiblement épuisés par ce travail.,MANIFESTANT+ ÉPUISÉ VISIBLE TRAVAIL,adjectifs_etat_emotion
Comment tu as fait pour réussir ?,RÉUSSIR FAIRE COMMENT,questions
Nous faisons des pique-niques souvent.,SOUVENT IX-1-PL PIQUE-NIQUE FAIRE,temps_present_habitude
Cette loi est moins restrictive que l'ancienne.,LOI ANCIEN MOINS RESTRICTIF,comparaisons
Nous avons assisté à une cérémonie au temple d'Angkor.,IX-1-PL ANGKOR TEMPLE CÉRÉMONIE ASSISTER FINIR,lieux_villes
"En hiver, il aime les plats chauds.",HIVER IX-3 PLAT+ CHAUD AIMER,alimentation
"Il a un salaire élevé, donc il peut se permettre des vacances.",IX-3 SALAIRE ÉLEVÉ DONC VACANCE PERMETTRE,cause_consequence
Les coqs chantent au petit matin.,COQ CHANTER MATIN PETIT,meteo_nature
La réunion est reportée à demain.,RÉUNION DEMAIN REPORTER,travail
Elle a une réunion à 15 heures.,15 HEURE RÉUNION IX-3 AVOIR,travail
Il faut écouter les experts.,EXPERT ECOUTER FALLOIR,verbes_modaux
Elle a préparé une salade de carottes pour le déjeuner.,IX-3 CAROTTE+ SALADE DEJEUNER PRÉPARER,alimentation
Comment ça va ?,ALLER COMMENT,questions
Elle a trois cents grammes de sucre.,IX-3 SUCRE 300 GRAMME,nombres_quantites
Il utilise un moniteur de sommeil.,IX-3 MONITEUR SOMMEIL UTILISER,technologie
Vous méditez en groupe dans le jardin.,IX-2-PL JARDIN MÉDITER,pronoms_vous_ils
Je vais à l'école à pied.,ÉCOLE PIED ALLER,education
Il vaut mieux épargner pour les études de tes enfants.,ÉPARGNER ÉTUDE ENFANT VALOIR MIEUX,il_impersonnel_verbe
"Que préfères-tu, la danse ou la musique ?",DANSE MUSIQUE PRÉFÉRER QUOI IX-2,questions_qui_que
La poétesse a les cheveux roux et longs.,POÉTESSE CHEVEUX ROUX LONG,descriptions_personnes
"Dans quelques semaines, ils iront chez le dermatologue.",QUELQUE SEMAINE IX-3-PL DERMATOLOGUE ALLER,temps_futur
Ton hôtel a une piscine.,POSS-2 HÔTEL PISCINE,possessifs
Crée une œuvre d'art originale.,ŒUVRE-ART CRÉER ORIGINAL,ordres_imperatif
"Hier, j'ai rencontré un prêtre.",HIER IX-1 RENCONTRER PRÊTRE,temps_passe
Tu es impatient de ton nouveau jardin.,IX-2 IMPATIENT POSS-2 NOUVEL JARDIN,sentiments_emotions
"Prochainement, nous allons mettre à jour notre logiciel de comptabilité.",PROCHAINEMENT IX-1-PL LOGICIEL COMPTABILITÉ MISE-A-JOUR,temps_futur
Fais le ménage dans la salle de bain.,SALLE-BAIN MÉNAGE FAIRE,ordres_imperatif
Les citoyens ont participé à une consultation importante.,CITOYEN+ CONSULTATION IMPORTANT PARTICIPER,lieux_batiments
Est-ce que tu aimes les fêtes de fin d'année ?,IX-2 Fete+ FIN ANNE+ AIMER ?,questions_fermees
Il est dangereux de jouer avec le feu.,FEU JOUER DANGEREUX,il_impersonnel_adjectif
Pourquoi tu travailles ?,TRAVAILLER POURQUOI,questions
Le scooter est maniable et la moto est puissante.,SCOOTER MANIABLE MOTO PUISSANT,phrases_complexes_et
Ma sœur travaille à Marseille.,MARSEILLE POSS-1 SŒUR TRAVAILLER,lieux_villes
Elle prépare souvent des gâteaux.,SOUVENT IX-3 GALETTE PREPARER,temps_present_habitude
Il dépense toujours trop d'argent en bonbons.,IX-3 BONBON DÉPENSER TOUJOURS,temps_present_habitude
Est-ce que vous avez reçu la confirmation du fournisseur ?,CONFIRMATION FOURNISSEUR RECEVOIR IX-2-PL ?,questions_fermees
Nous travaillons ensemble.,IX-1-PL ENSEMBLE TRAVAILLER,vie_quotidienne
Le réalisateur dont le film a remporté un Oscar est très talentueux.,REALISATEUR FILM OSCAR GAGNER TALENT,relative_qui_que
Nous allons à l'église car c'est dimanche.,DIMANCHE ÊTRE DONC IX-1-PL ÉGLISE ALLER,cause_consequence
Seme les graines en ligne.,GRAINE LIGNE SEMER,ordres_imperatif
Il se trompe souvent.,IX-3 SOUVENT TROMPER,verbes_reflechis
Les sculptures de Rodin sont magnifiques.,SCULPTURE+ RODIN MAGNIFIQUE,pluriels
J'ai mal à la jambe.,IX-1 JAMBE MAL-AVOIR,vie_quotidienne
Écoute cette mélodie envoûtante.,MÉLODIE ENVOÛTANTE ÉCOUTER,ordres_imperatif
Nous devons nous reposer après le match.,MATCH IX-1-PL REPOSER DEVOIR,verbes_modaux
Je conduis un camion pour livrer des colis.,IX-1 CAMION CONDUIRE COLI+ LIVRER,travail
"Joue cette chanson encore une fois, s'il te plaît.",CHANSON ENCORE UNE-FOIS JOUER S'IL-TE-PLAÎT,ordres_imperatif
Vous avez une pneumonie.,IX-2-PL PNEUMONIE AVOIR,sante
"Quand tu chantes des chants sacrés, tu te sens en harmonie.",IX-2 CHANT SACRÉ CHANTER QUAND IX-2 HARMONIE SENTIR,phrases_complexes_si_condition
Tu as changé les ampoules du plafond ?,IX-2 PLAFOND AMPOULE CHANGER ?,travail
Je dois acheter des ballons.,BALLON+ ACHETER DEVOIR IX-1,verbes_modaux
Nous avons réservé une visite guidée du musée des beaux-arts.,IX-1-PL VISITE GUIDÉE MUSÉE BEAUX-ARTS RÉSERVER,voyages
Il est facile de trouver des films en streaming.,FILM STREAMING TROUVER FACILE,il_impersonnel_adjectif
"Avant-hier, vous avez écrit une recension.",AVANT-HIER IX-2-PL ÉCRIRE RECENSION,temps_passe
Vous avez invité beaucoup de gens.,BEACOUP PERSONNE INVITER,pluriels
Je ne fais aucun effort pour améliorer mon endurance.,IX-1 ENDURANCE AMELIORER EFFORT FAIRE AUCUN,negation_autres
Vous êtes mignons ensemble.,IX-2-PL MIGNON ENSEMBLE,sentiments_emotions
Ils doivent s'entraîner ensemble.,ENSEMBLE ENTRAINER IX-3-PL DEVOIR,verbes_modaux
Ils déménagent à Bruxelles.,BRUXELLES IX-3 DÉMÉNAGER,lieux_villes
Il ne peut pas venir car il a un examen demain.,IX-3 VENIR PAS IX-3 EXAMEN DEMAIN AVOIR,cause_consequence
Elle est contente de sa nouvelle prothèse.,PROTHÈSE NOUVELLE IX-3 CONTENT,sentiments_emotions
Ils sont excités de voir les animaux.,IX-3-PL EXCITÉ ANIMAL+ VOIR,adjectifs_etat_emotion
Mes collègues partagent des dossiers importants.,POSS-1 COLLÈGUE+ DOSSIER IMPORTANT PARTAGER,pluriels
Ils ne jouent pas au foot.,IX-3-PL FOOT JOUER PAS,negation_pas
La reine portait une couronne en or.,REINE COURONNE OR PORTER,descriptions_personnes
Les perroquets répètent les mots.,PERROQUET+ MOT REPETER,animaux
Ils savent que la solidarité est essentielle.,SOLIDARITE ESSENTIEL SAVOIR IX-3-PL,verbes_modaux
Pourquoi tu ris ?,RIRE POURQUOI,questions
Nous ne choisissons pas les décorations pour la fête de fin d'année.,IX-1-PL FIN-ANNÉE DÉCORATION CHOISIR PAS,negation_pas
Tu as peur parce que tu regardes un film d'horreur.,IX-2 PEUR AVOIR IX-2 FILM HORREUR REGARDER,cause_consequence
La série que nous avons binge-watchée ce week-end est excellente.,SÉRIE IX-1-PL BINGE-WATCHER WEEK-END EXCELLENT,relative_qui_que
Ils jeûnent pendant le lent.,IX-3-PL LENT JEÛNER,pronoms_vous_ils
Tu as payé combien pour ce pull ?,PULL PAYER COMBIEN,courses_achats
Je dois prendre des médicaments après le repas.,IX-1 REPAS APRÈS MÉDICAMENT PRENDRE,transport
Les employés prennent leur pause déjeuner.,EMPLOYE+ PAUSE DEJEUNER PRENDRE,pluriels
Il a préparé un plat typique de sa région.,IX-3 RÉGION TYPIQUE PLAT PRÉPARER,alimentation
Vous semblez enchantés par ce plateau de fruits de mer.,IX-2-PL ENCHANTÉ PLATEAU FRUIT MER,sentiments_emotions
Le grand garçon court vite.,GARÇON GRAND COURIR VITE,adjectifs_descriptifs
Tu es fâché contre ton ami.,POSS-2 AMI IX-2 FÂCHÉ,sentiments_emotions
Elles sont tristes de partir.,IX-3-PL TRISTE PARTIR,adjectifs_etat_emotion
Mon chien adore se rouler dans l'herbe.,POSS-1 CHIEN HERBE SE-ROULER ADORER,animaux
Tu ne fais pas de musculation.,IX-2 MUSCULATION FAIRE PAS,negation_pas
Regarde les oiseaux voler.,OISEAU VOLER REGARDER,ordres_imperatif
Vous avez porté des gants de cuir hier.,HIER IX-2-PL GANT+ CUIR PORTER,temps_passe
"Ce matin, tu as bu du café.",CE-MATIN IX-2 CAFE BOIRE,temps
Nous avons vu des orques en Norvège.,ORQUE+ NORVÈGE IX-1-PL VOIR,lieux_villes
"La dernière fois, ils ont découvert un nouveau site préhistorique.",DERNIER FOIS IX-3-PL NOUVEAU SITE PRÉHISTORIQUE DÉCOUVRIR,temps_passe
Ton film est aussi intéressant que le mien.,FILM INTÉRESSANT AUSSI,comparaisons
Je télécharge des musiques sur mon téléphone.,IX-1 TÉLÉPHONE MUSIQUE+ TÉLÉCHARGER,loisirs_sport
Nous ne participons pas aux rituels.,IX-1-PL RITUEL PARTICIPER PAS,negation_pas
Nous avons besoin d'un prêt pour l'université.,IX-1-PL PRÊT BESOIN UNIVERSITÉ,lieux_batiments
Je dois balayer la cour avant les cours.,IX-1 COUR BALAYER DEVOIR COURS,education
Cette comédie est plus drôle que la précédente.,COMEDIE PRÉCÉDENT DROLE PLUS,comparaisons
Ils ont joué au tennis dans le club.,CLUB IX-3-PL TENNIS JOUER,lieux_batiments
Le bus est arrivé à l'heure pour la visite à l'hôpital.,BUS HÔPITAL VISITE ARRIVER,transport
Est-ce que tu as déjà goûté du curry ?,IX-2 CURRY GOûTER DÉJÀ ?,questions_fermees
Les cours se terminent à 17 heures.,17 HEURE COURS FINIR,heure_horaires
Elle mange des frites.,IX-3 FRITE+ MANGER,svo_simple
Le magasin de livres est ouvert jusqu'à 21h.,LIVRE MAGASIN 21H OUVRIR,courses_achats
Elle utilise son vélo pour se rendre au travail.,IX-3 VÉLO TRAVAIL ALLER,transport
Elle a besoin d'un médecin.,IX-3 MÉDECIN BESOIN-AVOIR,vie_quotidienne
Nous nous amusons à la plage.,IX-1-PL PLAGE AMUSER,verbes_reflechis
Tu as déjà fait un pèlerinage à Jérusalem ?,PELERINAGE JERUSALEM FAIRE,communication_interaction
Son violon est ancien.,POSS-3 VIOLON ANCIEN,possessifs
Elle a travaillé sur ce projet pendant six mois.,6 MOIS PROJET IX-3 TRAVAILLER,heure_horaires
Ils étudient les plantes.,IX-3-PL PLANTE ÉTUDIER,travail
Je ne bois plus d'eau.,IX-1 EAU BOIRE PLUS,negations
Il adore les jeux vidéo de course.,IX-3 JEUX VIDÉO COURSE ADORER,loisirs_sport
Sa voiture est rouge.,POSS-3 VOITURE ROUGE,possessifs
Vous préparez la soupe pour le dîner.,SOUPE DÎNER PRÉPARER IX-2-PL,pronoms_vous_ils
Le juge prononce la sentence.,JUGE SENTENCE PRONONCER,svo_simple
J'ai mal à la tête depuis ce matin.,IX-1 MAL TÊTE DEPUIS CE MATIN,maison_logement
Notre symphonie est belle.,POSS-1-PL SYMPHONIE BEAU,possessifs
J'aime ma nouvelle ceinture.,CEINTURE NOUVEAU IX-1 AIMER,sentiments_emotions
Tu regardes les débats télévisés.,IX-2 DÉBAT TÉLÉVISÉ REGARDER,svo_simple
Je suis fatigué après ce long voyage.,FATIGUE VOYAGE LONG APRÈS,communication_interaction
Elle ne suit aucun atelier de leadership.,IX-3 ATELIER LEADERSHIP SUIVRE AUCUN,negation_autres
J'ai un jeu.,IX-1 JEU,technologie
C'est le plus bel endroit que j'ai visité.,ENDROIT BEL PLUS,comparaisons
Comment tu fais ça ?,IX-2 FAIRE COMMENT,questions
Ils ont vendu leur ancienne voiture.,IX-3-PL VOITURE ANCIEN VENDRE,courses_achats
Il faut soigner les oiseaux blessés.,OISEAU+ BLESSER SOIGNER FALLOIR,verbes_modaux
La soupe chaude est délicieuse.,SOUPE CHAUD DÉLICIEUX,adjectifs
Elle porte une jupe verte et un chemisier blanc.,IX-3 JUPE VERT CHEMISIER BLANC PORTER,descriptions_personnes
Le vieil homme a une canne et un chapeau noir.,VIEUX HOMME CANNE CHAPEAU NOIR,descriptions_personnes
J'ai autant de stylos que mon frère.,STYLO FRÈRE AUTANT,comparaisons
Tu vas à la poste.,POSTE IX-2 ALLER,lieux
Nous avons un vivarium avec des reptiles.,IX-1-PL VIVARIUM REPTILE AVOIR,animaux
Les légumes sont frais.,LEGUME+ FRAIS ETRE,pluriels
Ils ont étudié l'histoire des premiers ordinateurs.,IX-3 ORDINATEUR+ PREMIER+ ÉTUDIER HISTOIRE,technologie
Cette réunion est interminable et ennuyeuse.,RÉUNION INTERMINABLE ENNUYEUX,adjectifs_descriptifs
Désinfecte les surfaces de la cuisine.,CUISINE SURFACE DÉSINFECTER,ordres_imperatif
Il y a une nouvelle salle de jeux en ville.,VILLE SALLE+ JEU+ NOUVELLE AVOIR,lieux_batiments
Le soleil brille sur les champs de blé.,SOLEIL BRILLER CHAMP+ BLÉ,meteo_nature
Nous aimons les jeux de société et vous préférez les jeux de cartes.,IX-1-PL SOCIÉTÉ JEU AIMER IX-2-PL CARTE JEU PRÉFÉRER,phrases_complexes_et
Il a installé un nouveau logiciel sur son ordinateur.,IX-3 ORDINATEUR LOGICIEL+ NOUVEAU INSTALLER,loisirs_sport
"Elle a oublié son sac à main, donc elle a dû revenir.",IX-3 SAC À MAIN OUBLIER DONC REVENIR DEVOIR,cause_consequence
Ma grand-mère allume des bougies tous les vendredis.,POSS-1 GRAND-MÈRE BOUGIE VENDREDI,famille
